year,month,day,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,DATE
2011,7,15,3.3482,3.8693,4.4748,2011-07-15
2011,7,16,2.1814,3.6538,1.483,2011-07-16
2011,7,17,0.6756,3.6216,0.2386,2011-07-17
2011,7,18,1.0954,4.0171,0.3629,2011-07-18
2011,7,19,1.9774,3.6434,1.4225,2011-07-19
2011,7,20,0.7154,3.8011,0.0756,2011-07-20
2011,7,21,4.2857,4.4813,6.2278,2011-07-21
2011,7,22,4.6781,4.7071,7.8761,2011-07-22
2011,7,23,4.6169,4.6238,7.579,2011-07-23
2011,7,24,4.2305,4.2758,6.3396,2011-07-24
2011,7,25,4.3154,4.3174,6.6456,2011-07-25
2011,7,26,3.8851,4.2055,4.801,2011-07-26
2011,7,27,3.7224,4.3682,5.191,2011-07-27
2011,7,28,3.7613,4.3003,4.5454,2011-07-28
2011,7,29,3.8832,4.1782,4.439,2011-07-29
2011,7,30,1.2893,4.4064,0.4488,2011-07-30
2011,7,31,0.7884,4.313,0.311,2011-07-31
2011,8,1,1.2194,4.6826,0.9228,2011-08-01
2011,8,2,3.2131,4.9015,2.8495,2011-08-02
2011,8,3,5.0366,5.0513,8.0213,2011-08-03
2011,8,4,5.0683,5.0765,7.915,2011-08-04
2011,8,5,4.6901,4.8602,6.8069,2011-08-05
2011,8,6,3.7606,4.5602,3.3828,2011-08-06
2011,8,7,4.4568,4.6106,5.7074,2011-08-07
2011,8,8,3.7322,4.4381,3.0773,2011-08-08
2011,8,9,2.8723,4.9481,2.2327,2011-08-09
2011,8,10,4.9752,5.0518,7.3625,2011-08-10
2011,8,11,4.6411,4.6997,6.1202,2011-08-11
2011,8,12,4.8895,4.9015,7.0822,2011-08-12
2011,8,13,4.5686,4.8326,5.5075,2011-08-13
2011,8,14,1.4674,4.5202,0.1217,2011-08-14
2011,8,15,4.1779,4.7794,4.2713,2011-08-15
2011,8,16,4.2994,4.7304,4.217,2011-08-16
2011,8,17,3.4898,4.7434,2.7084,2011-08-17
2011,8,18,2.8188,4.5888,1.7014,2011-08-18
2011,8,19,0.5777,5.1398,0.1927,2011-08-19
2011,8,20,4.9404,5.6246,5.5051,2011-08-20
2011,8,21,3.6156,5.6182,1.6622,2011-08-21
2011,8,22,1.1165,5.1324,0.3432,2011-08-22
2011,8,23,4.4227,5.723,5.8301,2011-08-23
2011,8,24,5.0801,5.6023,5.407,2011-08-24
2011,8,25,4.2962,5.1497,4.2739,2011-08-25
2011,8,26,4.9781,5.1751,5.4012,2011-08-26
2011,8,27,4.6778,4.9476,4.2948,2011-08-27
2011,8,28,4.4014,4.6375,3.3691,2011-08-28
2011,8,29,4.3056,4.9934,2.7425,2011-08-29
2011,8,30,5.399,5.7427,6.7438,2011-08-30
2011,8,31,6.329,6.3377,9.5695,2011-08-31
2011,9,1,6.3571,6.3718,9.3137,2011-09-01
2011,9,2,6.0619,6.0665,8.3551,2011-09-02
2011,9,3,5.9431,5.9621,7.877,2011-09-03
2011,9,4,4.2708,4.7964,3.469,2011-09-04
2011,9,5,2.7202,3.8453,0.3418,2011-09-05
2011,9,6,4.4777,5.6712,3.4781,2011-09-06
2011,9,7,2.8162,5.4252,0.4894,2011-09-07
2011,9,8,1.5226,5.3347,0.2122,2011-09-08
2011,9,9,6.2702,6.3746,8.2824,2011-09-09
2011,9,10,6.2422,6.2618,7.9562,2011-09-10
2011,9,11,6.4622,6.4694,8.7086,2011-09-11
2011,9,12,6.7514,6.7594,9.6662,2011-09-12
2011,9,13,6.7133,6.7231,9.3794,2011-09-13
2011,9,14,6.3838,6.4164,8.159,2011-09-14
2011,9,15,2.8718,5.8961,0.995,2011-09-15
2011,9,16,5.3381,5.7012,4.3646,2011-09-16
2011,9,17,0.4682,5.0676,0.0746,2011-09-17
2011,9,18,1.9402,5.7228,0.0766,2011-09-18
2011,9,19,1.0735,5.5169,0.0571,2011-09-19
2011,9,20,6.5686,6.7646,7.6325,2011-09-20
2011,9,21,6.9295,7.0656,9.3768,2011-09-21
2011,9,22,6.7757,6.869,8.3986,2011-09-22
2011,9,23,5.2992,6.5873,3.1625,2011-09-23
2011,9,24,6.2755,6.9079,6.5652,2011-09-24
2011,9,25,6.9511,6.9862,8.8615,2011-09-25
2011,9,26,7.0229,7.0289,9.3684,2011-09-26
2011,9,27,7.1772,7.1837,9.7555,2011-09-27
2011,9,28,7.295,7.3306,9.822,2011-09-28
2011,9,29,6.4373,6.6907,7.013,2011-09-29
2011,9,30,6.1774,6.335,5.9131,2011-09-30
2011,10,1,0.6811,5.6698,0.1318,2011-10-01
2011,10,2,6.2057,6.799,6.1814,2011-10-02
2011,10,3,7.1575,7.3051,8.6794,2011-10-03
2011,10,4,5.4554,7.2065,3.7939,2011-10-04
2011,10,5,7.2082,7.2305,8.597,2011-10-05
2011,10,6,7.0392,7.1095,8.0858,2011-10-06
2011,10,7,6.9535,7.0138,7.5886,2011-10-07
2011,10,8,5.088,6.4949,3.0986,2011-10-08
2011,10,9,2.7703,6.2645,0.5299,2011-10-09
2011,10,10,5.689,7.2473,4.83,2011-10-10
2011,10,11,6.1795,7.4407,5.6911,2011-10-11
2011,10,12,1.8806,6.7087,0.2657,2011-10-12
2011,10,13,3.5458,6.6605,0.5594,2011-10-13
2011,10,14,4.2403,7.1122,1.4779,2011-10-14
2011,10,15,4.0351,7.2463,2.5606,2011-10-15
2011,10,16,7.4525,7.8209,8.7974,2011-10-16
2011,10,17,8.0628,8.0798,10.5259,2011-10-17
2011,10,18,7.8538,7.8874,9.8251,2011-10-18
2011,10,19,7.5367,7.7244,8.3542,2011-10-19
2011,10,20,7.1741,7.6951,7.4462,2011-10-20
2011,10,21,7.5127,7.7028,8.173,2011-10-21
2011,10,22,7.3476,7.6934,7.6301,2011-10-22
2011,10,23,7.3466,7.6608,7.4114,2011-10-23
2011,10,24,5.3803,7.2122,3.0598,2011-10-24
2011,10,25,5.2373,7.849,4.6831,2011-10-25
2011,10,26,7.1266,8.1756,6.6245,2011-10-26
2011,10,27,6.9019,8.0465,6.0238,2011-10-27
2011,10,28,7.0058,7.6963,6.3108,2011-10-28
2011,10,29,4.8046,7.2062,1.873,2011-10-29
2011,10,30,7.8718,8.0513,7.7009,2011-10-30
2011,10,31,8.537,8.5447,10.8466,2011-10-31
2011,11,1,8.3162,8.4437,9.791,2011-11-01
2011,11,2,8.1766,8.2217,9.641,2011-11-02
2011,11,3,8.3362,8.4065,9.9449,2011-11-03
2011,11,4,8.2562,8.2918,9.714,2011-11-04
2011,11,5,1.2365,7.6555,0.3826,2011-11-05
2011,11,6,5.9165,7.9085,4.3284,2011-11-06
2011,11,7,7.7011,8.1636,7.8979,2011-11-07
2011,11,8,7.7184,8.2517,8.9028,2011-11-08
2011,11,9,7.662,8.2541,6.8035,2011-11-09
2011,11,10,2.7931,7.8682,0.1795,2011-11-10
2011,11,11,7.6538,8.1718,7.2617,2011-11-11
2011,11,12,6.1123,7.9942,3.2654,2011-11-12
2011,11,13,0.7178,8.0357,0.1202,2011-11-13
2011,11,14,3.3473,7.9548,1.1321,2011-11-14
2011,11,15,6.8599,8.1329,5.3645,2011-11-15
2011,11,16,8.4962,8.7166,10.003,2011-11-16
2011,11,17,8.0542,8.6045,8.0258,2011-11-17
2011,11,18,8.033,8.5654,8.7934,2011-11-18
2011,11,19,8.1182,8.305,8.441,2011-11-19
2011,11,20,4.0291,8.0234,1.6409,2011-11-20
2011,11,21,3.3962,8.1038,2.5145,2011-11-21
2011,11,22,3.9883,8.5706,3.5021,2011-11-22
2011,11,23,8.5978,8.832,10.1832,2011-11-23
2011,11,24,5.9902,8.5051,3.541,2011-11-24
2011,11,25,8.741,8.8111,10.248,2011-11-25
2011,11,26,8.2219,8.7437,7.7436,2011-11-26
2011,11,27,8.4511,8.8577,8.5193,2011-11-27
2011,11,28,8.5618,8.7274,9.618,2011-11-28
2011,11,29,7.709,8.6755,8.0777,2011-11-29
2011,11,30,5.9854,8.6162,4.7429,2011-11-30
2011,12,1,8.9851,9.1094,10.4974,2011-12-01
2011,12,2,9.2381,9.3082,11.6105,2011-12-02
2011,12,3,8.5723,8.97,8.7953,2011-12-03
2011,12,4,5.9976,8.6455,3.245,2011-12-04
2011,12,5,2.0237,8.0724,0.1846,2011-12-05
2011,12,6,5.1653,8.4331,2.5262,2011-12-06
2011,12,7,4.3714,8.0808,0.4001,2011-12-07
2011,12,8,5.9628,8.2234,2.4636,2011-12-08
2011,12,9,7.1023,8.6328,6.0806,2011-12-09
2011,12,10,8.9386,8.9786,10.3214,2011-12-10
2011,12,11,8.8594,9.1308,9.8383,2011-12-11
2011,12,12,8.3232,8.831,7.7191,2011-12-12
2011,12,13,8.0398,8.6818,6.9655,2011-12-13
2011,12,14,8.9666,9.1214,10.1414,2011-12-14
2011,12,15,7.9442,8.8663,7.3766,2011-12-15
2011,12,16,7.4352,8.6494,5.7082,2011-12-16
2011,12,17,8.0986,8.7672,7.0591,2011-12-17
2011,12,18,8.2056,8.9042,8.4655,2011-12-18
2011,12,19,8.9222,9.0655,9.8623,2011-12-19
2011,12,20,8.8932,9.0638,9.7642,2011-12-20
2011,12,21,8.153,8.5826,7.3678,2011-12-21
2011,12,22,8.3993,8.623,8.6275,2011-12-22
2011,12,23,7.1458,8.448,4.4731,2011-12-23
2011,12,24,1.5955,8.1761,0.1274,2011-12-24
2011,12,25,3.239,8.2253,1.3291,2011-12-25
2011,12,26,7.0414,8.3009,5.2214,2011-12-26
2011,12,27,7.5554,8.4478,6.6746,2011-12-27
2011,12,28,7.867,8.6026,6.4894,2011-12-28
2011,12,29,8.394,8.7101,8.0174,2011-12-29
2011,12,30,4.5874,8.4302,1.2151,2011-12-30
2011,12,31,8.3806,8.9045,8.7151,2011-12-31
2012,1,1,8.4154,8.8606,9.03,2012-01-01
2012,1,2,8.3146,8.7874,8.1242,2012-01-02
2012,1,3,8.9645,9.1013,10.7374,2012-01-03
2012,1,4,8.3974,8.7607,8.1962,2012-01-04
2012,1,5,8.317,9.042,7.9075,2012-01-05
2012,1,6,8.9237,8.9964,10.7515,2012-01-06
2012,1,7,7.7856,8.778,7.3992,2012-01-07
2012,1,8,7.6526,8.2447,6.383,2012-01-08
2012,1,9,8.0604,8.4266,7.8221,2012-01-09
2012,1,10,8.3774,8.7379,9.2861,2012-01-10
2012,1,11,7.2434,8.2848,5.6724,2012-01-11
2012,1,12,2.7854,7.9606,0.024,2012-01-12
2012,1,13,4.9968,8.0059,2.1331,2012-01-13
2012,1,14,7.8329,8.6803,7.4616,2012-01-14
2012,1,15,8.9179,8.9592,10.747,2012-01-15
2012,1,16,8.9191,8.9837,11.0095,2012-01-16
2012,1,17,8.8289,8.9246,10.9224,2012-01-17
2012,1,18,8.0933,8.6042,7.5811,2012-01-18
2012,1,19,7.464,8.261,6.7382,2012-01-19
2012,1,20,6.8227,8.2778,5.2322,2012-01-20
2012,1,21,8.1058,8.4643,8.2495,2012-01-21
2012,1,22,5.6688,8.1365,2.2174,2012-01-22
2012,1,23,7.2929,8.1876,6.1474,2012-01-23
2012,1,24,4.7326,8.0014,1.1784,2012-01-24
2012,1,25,7.1086,8.4514,3.9509,2012-01-25
2012,1,26,8.5306,8.6436,10.0526,2012-01-26
2012,1,27,8.3458,8.7094,9.6,2012-01-27
2012,1,28,8.0035,8.4317,8.4072,2012-01-28
2012,1,29,8.3083,8.4578,9.7723,2012-01-29
2012,1,30,7.6464,8.274,7.638,2012-01-30
2012,1,31,6.1471,7.9958,3.3886,2012-01-31
2012,2,1,2.251,7.7179,0.041,2012-02-01
2012,2,2,6.511,7.8898,4.8763,2012-02-02
2012,2,3,5.8675,7.8691,3.3115,2012-02-03
2012,2,4,7.4477,8.0201,7.6116,2012-02-04
2012,2,5,7.7021,8.0832,8.3107,2012-02-05
2012,2,6,7.0908,8.0988,6.6466,2012-02-06
2012,2,7,7.0248,8.0714,6.569,2012-02-07
2012,2,8,7.655,8.0388,7.8866,2012-02-08
2012,2,9,3.8916,7.5744,1.3087,2012-02-09
2012,2,10,7.7443,8.0765,8.1336,2012-02-10
2012,2,11,8.5704,8.5872,11.015,2012-02-11
2012,2,12,8.4326,8.6074,10.789,2012-02-12
2012,2,13,8.3942,8.4329,10.3493,2012-02-13
2012,2,14,7.5355,7.9675,8.2841,2012-02-14
2012,2,15,6.6478,7.8408,6.7526,2012-02-15
2012,2,16,7.097,7.6682,6.3977,2012-02-16
2012,2,17,7.0913,7.7741,6.7589,2012-02-17
2012,2,18,7.6956,7.8936,8.3446,2012-02-18
2012,2,19,7.4412,7.8463,8.1734,2012-02-19
2012,2,20,7.0795,7.6735,7.6939,2012-02-20
2012,2,21,4.6433,7.3301,3.1862,2012-02-21
2012,2,22,4.2835,7.2958,1.657,2012-02-22
2012,2,23,4.0826,7.5122,0.9079,2012-02-23
2012,2,24,4.878,7.4796,2.6714,2012-02-24
2012,2,25,5.1377,7.1016,2.7374,2012-02-25
2012,2,26,4.0099,7.2542,0.2964,2012-02-26
2012,2,27,5.177,7.339,3.3046,2012-02-27
2012,2,28,5.6734,7.1897,3.8076,2012-02-28
2012,2,29,6.5357,7.2473,5.8874,2012-02-29
2012,3,1,1.8653,7.2031,0.4481,2012-03-01
2012,3,2,7.776,7.8058,10.0219,2012-03-02
2012,3,3,7.6627,7.764,9.7838,2012-03-03
2012,3,4,7.3212,7.5715,9.1294,2012-03-04
2012,3,5,7.2797,7.4796,9.0029,2012-03-05
2012,3,6,7.1945,7.3774,8.9112,2012-03-06
2012,3,7,6.9094,7.2665,8.0299,2012-03-07
2012,3,8,6.7639,7.1431,7.6356,2012-03-08
2012,3,9,6.6794,7.1076,7.0846,2012-03-09
2012,3,10,7.0296,7.1448,8.4684,2012-03-10
2012,3,11,6.8203,7.151,7.6762,2012-03-11
2012,3,12,6.6528,7.1093,7.6687,2012-03-12
2012,3,13,5.5882,6.9866,4.2821,2012-03-13
2012,3,14,2.6364,6.4754,0.1966,2012-03-14
2012,3,15,7.099,7.2151,8.7566,2012-03-15
2012,3,16,7.3049,7.3404,9.8491,2012-03-16
2012,3,17,6.1574,6.9319,6.0278,2012-03-17
2012,3,18,6.5482,6.8666,7.53,2012-03-18
2012,3,19,6.3432,6.8791,8.0964,2012-03-19
2012,3,20,4.8406,6.6672,1.385,2012-03-20
2012,3,21,2.2313,6.631,1.7186,2012-03-21
2012,3,22,1.9886,6.2741,0.1181,2012-03-22
2012,3,23,6.9245,6.9506,9.4562,2012-03-23
2012,3,24,6.8203,6.8765,9.047,2012-03-24
2012,3,25,5.9626,6.6569,5.4761,2012-03-25
2012,3,26,0.6022,6.209,0.4171,2012-03-26
2012,3,27,5.5015,6.7399,4.9771,2012-03-27
2012,3,28,7.0553,7.0666,10.356,2012-03-28
2012,3,29,6.9706,6.9864,10.1479,2012-03-29
2012,3,30,6.7018,6.721,9.3005,2012-03-30
2012,3,31,6.7219,6.7416,9.4572,2012-03-31
2012,4,1,6.5614,6.6029,9.251,2012-04-01
2012,4,2,3.3509,6.3218,0.559,2012-04-02
2012,4,3,5.4955,6.2105,5.472,2012-04-03
2012,4,4,5.353,5.9878,4.8173,2012-04-04
2012,4,5,3.5153,5.8301,2.3393,2012-04-05
2012,4,6,4.0217,5.855,3.2654,2012-04-06
2012,4,7,4.625,5.9249,3.8856,2012-04-07
2012,4,8,3.6334,5.7494,2.4967,2012-04-08
2012,4,9,2.634,5.6964,0.2407,2012-04-09
2012,4,10,2.1818,5.5512,0.7214,2012-04-10
2012,4,11,3.8021,5.5879,1.8593,2012-04-11
2012,4,12,4.4885,5.5886,3.8698,2012-04-12
2012,4,13,4.5065,5.4914,3.2914,2012-04-13
2012,4,14,1.8396,5.353,0.5285,2012-04-14
2012,4,15,5.7526,5.8087,8.0556,2012-04-15
2012,4,16,5.8318,5.845,8.5766,2012-04-16
2012,4,17,5.7487,5.7684,8.2224,2012-04-17
2012,4,18,5.4878,5.628,7.1246,2012-04-18
2012,4,19,1.986,5.3081,0.0773,2012-04-19
2012,4,20,0.6276,5.1101,0.2743,2012-04-20
2012,4,21,5.0916,5.5334,6.5743,2012-04-21
2012,4,22,5.561,5.5697,8.3208,2012-04-22
2012,4,23,5.1374,5.465,6.6722,2012-04-23
2012,4,24,3.6691,5.1442,2.213,2012-04-24
2012,4,25,0.7138,4.8655,0.2244,2012-04-25
2012,4,26,2.8716,5.1878,2.695,2012-04-26
2012,4,27,4.697,5.2594,5.4235,2012-04-27
2012,4,28,1.7873,5.0717,0.8306,2012-04-28
2012,4,29,3.3326,5.2171,4.8302,2012-04-29
2012,4,30,5.1768,5.3393,7.5151,2012-04-30
2012,5,1,5.3753,5.4415,8.2774,2012-05-01
2012,5,2,5.3578,5.4022,8.4679,2012-05-02
2012,5,3,5.1434,5.215,8.0556,2012-05-03
2012,5,4,5.0208,5.0772,7.7438,2012-05-04
2012,5,5,4.8838,5.0256,7.3951,2012-05-05
2012,5,6,4.9109,5.0093,7.6685,2012-05-06
2012,5,7,4.8341,4.963,7.2804,2012-05-07
2012,5,8,4.793,4.8905,7.2055,2012-05-08
2012,5,9,4.7592,4.8338,7.2058,2012-05-09
2012,5,10,3.7555,4.7237,3.8282,2012-05-10
2012,5,11,3.6814,4.2979,4.0697,2012-05-11
2012,5,12,4.4746,4.7942,5.9182,2012-05-12
2012,5,13,4.9022,5.0597,7.3603,2012-05-13
2012,5,14,4.9217,4.9411,8.1641,2012-05-14
2012,5,15,3.857,4.5751,5.1742,2012-05-15
2012,5,16,4.577,4.5958,7.314,2012-05-16
2012,5,17,4.5641,4.6186,7.4234,2012-05-17
2012,5,18,4.4558,4.5221,6.7512,2012-05-18
2012,5,19,4.2888,4.4388,5.9453,2012-05-19
2012,5,20,4.2468,4.3807,6.1565,2012-05-20
2012,5,21,2.1502,4.1551,0.0718,2012-05-21
2012,5,22,4.2502,4.2763,6.3787,2012-05-22
2012,5,23,0.6142,3.9439,0.1978,2012-05-23
2012,5,24,2.6642,4.2103,2.424,2012-05-24
2012,5,25,2.1216,4.2742,1.128,2012-05-25
2012,5,26,3.181,4.1558,2.8282,2012-05-26
2012,5,27,1.8816,3.8501,0.6754,2012-05-27
2012,5,28,3.3823,3.9718,4.4021,2012-05-28
2012,5,29,3.9485,4.1316,5.6316,2012-05-29
2012,5,30,1.129,3.943,0.4757,2012-05-30
2012,5,31,1.9805,4.0714,1.5701,2012-05-31
2012,6,1,3.6492,4.2475,5.4845,2012-06-01
2012,6,2,2.52,3.8462,2.5111,2012-06-02
2012,6,3,1.1537,3.8134,0.3967,2012-06-03
2012,6,4,1.2624,4.0817,0.7178,2012-06-04
2012,6,5,3.959,4.289,6.677,2012-06-05
2012,6,6,2.9875,4.2847,3.6744,2012-06-06
2012,6,7,4.1203,4.4498,7.3932,2012-06-07
2012,6,8,4.517,4.5295,8.3678,2012-06-08
2012,6,9,4.129,4.3188,6.8882,2012-06-09
2012,6,10,1.3037,3.5484,1.1599,2012-06-10
2012,6,11,3.504,3.9394,4.4496,2012-06-11
2012,6,12,3.8446,3.9293,5.9575,2012-06-12
2012,6,13,3.0386,3.846,2.4163,2012-06-13
2012,6,14,3.2858,3.8124,3.0629,2012-06-14
2012,6,15,3.6113,3.7925,4.895,2012-06-15
2012,6,16,2.7048,3.7015,3.0134,2012-06-16
2012,6,17,2.0575,3.6005,1.495,2012-06-17
2012,6,18,1.4902,3.6734,1.895,2012-06-18
2012,6,19,1.253,3.5534,0.4754,2012-06-19
2012,6,20,1.7525,4.0361,0.7042,2012-06-20
2012,6,21,2.7082,3.7524,1.697,2012-06-21
2012,6,22,1.8931,4.1208,1.5384,2012-06-22
2012,6,23,4.2221,4.224,7.2067,2012-06-23
2012,6,24,3.8218,4.0349,5.3287,2012-06-24
2012,6,25,1.6471,3.8686,0.48,2012-06-25
2012,6,26,3.3907,3.9242,4.2475,2012-06-26
2012,6,27,3.8774,3.9706,5.9702,2012-06-27
2012,6,28,3.6026,3.9463,5.4127,2012-06-28
2012,6,29,3.4658,3.8678,5.3366,2012-06-29
2012,6,30,2.6429,3.7685,1.8734,2012-06-30
2012,7,1,3.947,4.0519,6.4349,2012-07-01
2012,7,2,3.9658,4.0094,6.2009,2012-07-02
2012,7,3,1.4326,3.8995,1.7194,2012-07-03
2012,7,4,2.7245,3.8832,3.75,2012-07-04
2012,7,5,0.7987,3.4644,0.2314,2012-07-05
2012,7,6,0.8998,3.971,0.168,2012-07-06
2012,7,7,3.4289,4.427,4.7201,2012-07-07
2012,7,8,4.5444,4.554,8.0707,2012-07-08
2012,7,9,1.5958,3.8842,0.4877,2012-07-09
2012,7,10,2.3549,3.6511,1.0265,2012-07-10
2012,7,11,3.3898,4.2206,2.3695,2012-07-11
2012,7,12,4.4566,4.4683,7.6435,2012-07-12
2012,7,13,4.3754,4.4642,7.284,2012-07-13
2012,7,14,4.1278,4.3154,5.9938,2012-07-14
2012,7,15,1.9625,4.2881,1.0817,2012-07-15
2012,7,16,3.6854,4.2139,4.4143,2012-07-16
2012,7,17,4.3318,4.4292,6.8743,2012-07-17
2012,7,18,4.5722,4.637,7.5655,2012-07-18
2012,7,19,4.5938,4.6514,7.8653,2012-07-19
2012,7,20,4.4794,4.6046,7.1974,2012-07-20
2012,7,21,4.0699,4.5283,4.7846,2012-07-21
2012,7,22,3.851,4.3298,4.6793,2012-07-22
2012,7,23,4.3896,4.453,6.2669,2012-07-23
2012,7,24,2.1247,4.122,1.4134,2012-07-24
2012,7,25,4.3042,4.4314,5.934,2012-07-25
2012,7,26,1.3992,4.1306,1.1669,2012-07-26
2012,7,27,4.5943,4.6522,7.0279,2012-07-27
2012,7,28,2.1156,4.1227,0.9106,2012-07-28
2012,7,29,0.6406,3.9737,0.169,2012-07-29
2012,7,30,3.095,4.3726,2.8126,2012-07-30
2012,7,31,2.9266,4.3567,2.3825,2012-07-31
2012,8,1,4.4014,4.445,6.1219,2012-08-01
2012,8,2,4.6721,4.6903,7.0742,2012-08-02
2012,8,3,4.5158,4.6728,5.8896,2012-08-03
2012,8,4,4.2058,4.4292,5.2078,2012-08-04
2012,8,5,2.1137,4.3546,1.0495,2012-08-05
2012,8,6,3.786,4.3166,3.6324,2012-08-06
2012,8,7,4.7563,4.7868,6.8916,2012-08-07
2012,8,8,4.3469,4.5144,5.155,2012-08-08
2012,8,9,5.0254,5.0606,7.5161,2012-08-09
2012,8,10,4.4446,4.7789,4.8439,2012-08-10
2012,8,11,4.626,4.8014,5.9002,2012-08-11
2012,8,12,3.1438,4.6728,0.8254,2012-08-12
2012,8,13,4.0423,4.6298,3.5033,2012-08-13
2012,8,14,5.1199,5.1869,7.2434,2012-08-14
2012,8,15,3.5794,4.699,1.8943,2012-08-15
2012,8,16,4.0862,4.7654,4.0577,2012-08-16
2012,8,17,4.788,4.8694,6.0223,2012-08-17
2012,8,18,2.4026,4.6327,0.5969,2012-08-18
2012,8,19,3.8234,4.4614,2.1593,2012-08-19
2012,8,20,2.4934,4.4702,0.3278,2012-08-20
2012,8,21,5.1281,5.2272,6.6077,2012-08-21
2012,8,22,5.262,5.3158,7.115,2012-08-22
2012,8,23,5.2428,5.3465,6.8906,2012-08-23
2012,8,24,3.5189,4.7906,3.0948,2012-08-24
2012,8,25,1.2019,4.7297,0.1068,2012-08-25
2012,8,26,1.8449,5.0554,0.6223,2012-08-26
2012,8,27,1.446,5.5675,0.1334,2012-08-27
2012,8,28,5.3657,5.9866,6.8522,2012-08-28
2012,8,29,6.0725,6.0833,8.911,2012-08-29
2012,8,30,5.9316,5.9626,8.255,2012-08-30
2012,8,31,5.7058,5.7396,7.3927,2012-08-31
2012,9,1,4.7563,5.645,3.4114,2012-09-01
2012,9,2,4.3094,5.4257,2.1727,2012-09-02
2012,9,3,5.6064,5.7086,6.6012,2012-09-03
2012,9,4,5.4842,5.5699,6.2268,2012-09-04
2012,9,5,4.0786,5.0486,3.931,2012-09-05
2012,9,6,4.1366,4.8566,2.435,2012-09-06
2012,9,7,3.7682,4.7971,1.5329,2012-09-07
2012,9,8,4.6006,5.0683,3.0466,2012-09-08
2012,9,9,3.2323,4.8847,0.7642,2012-09-09
2012,9,10,2.9215,5.4864,0.9434,2012-09-10
2012,9,11,4.2898,6.449,3.1706,2012-09-11
2012,9,12,3.042,5.9606,1.5852,2012-09-12
2012,9,13,6.5998,6.6161,9.0062,2012-09-13
2012,9,14,4.9205,5.3398,3.3881,2012-09-14
2012,9,15,5.0837,5.1835,4.1964,2012-09-15
2012,9,16,4.879,5.2865,3.5153,2012-09-16
2012,9,17,4.8696,5.1389,3.6156,2012-09-17
2012,9,18,5.0227,5.2872,3.2515,2012-09-18
2012,9,19,4.938,6.817,4.2826,2012-09-19
2012,9,20,5.821,6.8921,6.0972,2012-09-20
2012,9,21,7.1585,7.17,9.9067,2012-09-21
2012,9,22,6.9996,7.0582,9.0938,2012-09-22
2012,9,23,6.7164,6.9869,7.7102,2012-09-23
2012,9,24,6.715,6.913,7.7635,2012-09-24
2012,9,25,4.2739,6.8299,2.514,2012-09-25
2012,9,26,7.5197,7.6363,10.6159,2012-09-26
2012,9,27,5.9326,7.333,4.9394,2012-09-27
2012,9,28,4.3054,6.7855,0.601,2012-09-28
2012,9,29,3.5386,6.576,2.0114,2012-09-29
2012,9,30,6.408,6.6271,6.3485,2012-09-30
2012,10,1,5.5054,6.3386,4.5475,2012-10-01
2012,10,2,5.6318,6.2527,3.9494,2012-10-02
2012,10,3,1.4393,5.9573,0.0194,2012-10-03
2012,10,4,5.7022,6.9259,5.6664,2012-10-04
2012,10,5,6.2198,6.8719,5.7499,2012-10-05
2012,10,6,6.6367,6.7378,6.624,2012-10-06
2012,10,7,4.6627,6.3574,2.1667,2012-10-07
2012,10,8,6.3514,6.6833,5.4226,2012-10-08
2012,10,9,4.9426,6.6134,2.7271,2012-10-09
2012,10,10,2.9573,7.176,1.4011,2012-10-10
2012,10,11,3.353,7.6046,0.4363,2012-10-11
2012,10,12,7.121,7.7434,7.6109,2012-10-12
2012,10,13,6.8494,7.542,6.8885,2012-10-13
2012,10,14,7.656,7.687,9.5587,2012-10-14
2012,10,15,5.1725,7.0646,1.8953,2012-10-15
2012,10,16,5.718,7.6841,4.277,2012-10-16
2012,10,17,7.8269,8.0393,8.9765,2012-10-17
2012,10,18,7.374,7.7662,7.5631,2012-10-18
2012,10,19,5.2644,7.5252,3.4118,2012-10-19
2012,10,20,4.9037,7.4561,3.8496,2012-10-20
2012,10,21,2.8999,7.2252,1.6054,2012-10-21
2012,10,22,5.9201,7.3222,4.0176,2012-10-22
2012,10,23,6.2254,8.035,5.2294,2012-10-23
2012,10,24,5.2039,7.9522,3.8237,2012-10-24
2012,10,25,5.2464,7.6397,4.3586,2012-10-25
2012,10,26,6.4217,7.1549,4.673,2012-10-26
2012,10,27,7.1926,7.2643,6.7135,2012-10-27
2012,10,28,4.1402,7.039,0.8405,2012-10-28
2012,10,29,5.8738,7.4328,2.4881,2012-10-29
2012,10,30,4.914,7.2986,0.6442,2012-10-30
2012,10,31,4.8907,7.0198,2.6496,2012-10-31
2012,11,1,5.2774,7.4846,2.129,2012-11-01
2012,11,2,5.202,7.7789,2.3126,2012-11-02
2012,11,3,7.8706,8.406,9.0506,2012-11-03
2012,11,4,7.8266,8.4127,7.8319,2012-11-04
2012,11,5,6.6982,8.2546,4.6042,2012-11-05
2012,11,6,8.322,8.4216,9.847,2012-11-06
2012,11,7,4.1933,8.0621,0.317,2012-11-07
2012,11,8,5.2675,7.8238,2.844,2012-11-08
2012,11,9,7.9217,8.1972,8.1715,2012-11-09
2012,11,10,1.7587,7.961,0.3442,2012-11-10
2012,11,11,5.0971,8.0042,3.3384,2012-11-11
2012,11,12,3.6209,8.1679,1.265,2012-11-12
